year,county,temp_lo_F,temp_hi_F,temp_avg_F,precip_1wk_inches,precip_1wk_days
2007,KENNEBEC,38.0,84.0,52.0,0.99,3.0
2007,PENOBSCOT,27.0,83.0,51.0,0.26,2.0
2007,OXFORD,26.0,82.0,48.0,0.38,2.0
2007,AROOSTOOK,26.0,77.0,45.0,0.15,2.0
2007,PISCATAQUIS,25.0,81.0,46.0,0.26,2.0
2007,AROOSTOOK,27.0,71.0,44.0,0.28,2.0
2007,AROOSTOOK,21.0,79.0,47.0,0.3,2.0
2007,ANDROSCOGGIN,23.0,83.0,47.0,0.69,3.0
2007,PISCATAQUIS,21.0,78.0,41.0,0.28,2.0
2007,CUMBERLAND,30.0,81.0,52.0,0.75,3.0
2007,KENNEBEC,37.0,62.0,49.0,0.45,3.0
2007,PENOBSCOT,35.0,61.0,47.0,0.62,3.0
2007,OXFORD,34.0,61.0,47.0,0.48,3.0
2007,AROOSTOOK,31.0,54.0,41.0,0.29,2.0
2007,PISCATAQUIS,32.0,59.0,44.0,0.62,2.0
2007,AROOSTOOK,30.0,51.0,40.0,0.26,3.0
2007,AROOSTOOK,29.0,54.0,41.0,0.26,3.0
2007,ANDROSCOGGIN,27.0,61.0,46.0,0.38,2.0
2007,PISCATAQUIS,28.0,55.0,40.0,0.54,2.0
2007,CUMBERLAND,37.0,65.0,50.0,0.24,1.0
2007,KENNEBEC,35.0,86.0,59.0,0.43,1.0
2007,PENOBSCOT,31.0,87.0,58.0,0.36,1.0
2007,OXFORD,30.0,86.0,59.0,0.16,1.0
2007,AROOSTOOK,29.0,84.0,57.0,0.33,1.0
2007,PISCATAQUIS,33.0,86.0,57.0,0.2,1.0
2007,AROOSTOOK,34.0,81.0,57.0,0.01,1.0
2007,AROOSTOOK,27.0,87.0,57.0,0.2,1.0
2007,ANDROSCOGGIN,27.0,86.0,57.0,0.12,1.0
2007,PISCATAQUIS,24.0,83.0,53.0,0.34,1.0
2007,CUMBERLAND,35.0,81.0,58.0,0.33,1.0
2007,KENNEBEC,37.0,70.0,49.0,1.73,6.0
2007,PENOBSCOT,32.0,69.0,49.0,2.59,6.0
2007,OXFORD,29.0,71.0,47.0,1.99,4.0
2007,AROOSTOOK,28.0,63.0,46.0,0.92,6.0
2007,PISCATAQUIS,30.0,64.0,45.0,2.09,6.0
2007,AROOSTOOK,31.0,59.0,45.0,0.36,4.0
2007,AROOSTOOK,24.0,63.0,45.0,1.53,6.0
2007,ANDROSCOGGIN,30.0,70.0,48.0,1.6,5.0
2007,PISCATAQUIS,28.0,66.0,43.0,1.68,5.0
2007,CUMBERLAND,34.0,73.0,51.0,1.65,6.0
2007,KENNEBEC,36.0,91.0,61.0,0.09,1.0
2007,PENOBSCOT,33.0,92.0,58.0,0.07,1.0
2007,OXFORD,32.0,89.0,58.0,0.52,1.0
2007,AROOSTOOK,31.0,91.0,56.0,0.41,1.0
2007,PISCATAQUIS,32.0,91.0,56.0,0.25,1.0
2007,AROOSTOOK,30.0,88.0,55.0,0.62,2.0
2007,AROOSTOOK,26.0,91.0,54.0,0.11,1.0
2007,ANDROSCOGGIN,29.0,90.0,58.0,0.13,1.0
2007,PISCATAQUIS,27.0,91.0,55.0,0.49,1.0
2007,CUMBERLAND,39.0,92.0,60.0,0.04,1.0
2007,KENNEBEC,50.0,81.0,65.0,0.91,5.0
2007,PENOBSCOT,43.0,78.0,63.0,0.28,4.0
2007,OXFORD,47.0,78.0,61.0,1.04,3.0
2007,AROOSTOOK,42.0,77.0,57.0,1.17,2.0
2007,PISCATAQUIS,42.0,77.0,60.0,0.37,3.0
2007,AROOSTOOK,40.0,74.0,56.0,0.51,2.0
2007,AROOSTOOK,36.0,73.0,57.0,0.58,2.0
2007,ANDROSCOGGIN,43.0,79.0,62.0,0.51,5.0
2007,PISCATAQUIS,40.0,73.0,58.0,0.9,4.0
2007,CUMBERLAND,49.0,81.0,64.0,0.72,4.0
2007,KENNEBEC,42.0,75.0,58.0,1.17,4.0
2007,PENOBSCOT,43.0,74.0,59.0,1.44,2.0
2007,OXFORD,36.0,78.0,56.0,3.36,4.0
2007,AROOSTOOK,37.0,74.0,58.0,0.97,3.0
2007,PISCATAQUIS,42.0,79.0,57.0,0.86,3.0
2007,AROOSTOOK,39.0,73.0,56.0,1.74,3.0
2007,AROOSTOOK,33.0,79.0,59.0,0.63,3.0
2007,ANDROSCOGGIN,34.0,78.0,55.0,1.63,4.0
2007,PISCATAQUIS,39.0,78.0,55.0,0.9,4.0
2007,CUMBERLAND,40.0,70.0,57.0,2.76,3.0
2007,KENNEBEC,46.0,81.0,65.0,0.0,0.0
2007,PENOBSCOT,43.0,84.0,65.0,0.0,0.0
2007,OXFORD,48.0,84.0,64.0,0.0,0.0
2007,AROOSTOOK,45.0,86.0,67.0,0.0,0.0
2007,PISCATAQUIS,43.0,84.0,64.0,0.0,0.0
2007,AROOSTOOK,45.0,84.0,66.0,0.0,0.0
2007,AROOSTOOK,38.0,82.0,64.0,0.05,1.0
2007,ANDROSCOGGIN,42.0,83.0,64.0,0.0,0.0
2007,PISCATAQUIS,41.0,83.0,62.0,0.0,0.0
2007,CUMBERLAND,45.0,82.0,63.0,0.1,2.0
2007,KENNEBEC,53.0,82.0,65.0,0.15,4.0
2007,PENOBSCOT,45.0,84.0,65.0,0.47,4.0
2007,OXFORD,48.0,80.0,63.0,0.42,3.0
2007,AROOSTOOK,43.0,79.0,61.0,0.8,4.0
2007,PISCATAQUIS,45.0,81.0,60.0,0.06,2.0
2007,AROOSTOOK,46.0,78.0,59.0,0.9,4.0
2007,AROOSTOOK,37.0,81.0,60.0,0.91,5.0
2007,ANDROSCOGGIN,43.0,82.0,63.0,0.29,4.0
2007,PISCATAQUIS,40.0,83.0,59.0,0.47,4.0
2007,CUMBERLAND,51.0,86.0,66.0,0.0,0.0
2007,KENNEBEC,52.0,93.0,71.0,0.28,1.0
2007,PENOBSCOT,43.0,92.0,68.0,0.2,2.0
2007,OXFORD,48.0,91.0,67.0,0.59,2.0
2007,AROOSTOOK,43.0,80.0,62.0,0.67,6.0
2007,PISCATAQUIS,44.0,89.0,65.0,0.88,3.0
2007,AROOSTOOK,45.0,77.0,60.0,2.34,5.0
2007,AROOSTOOK,38.0,85.0,62.0,1.28,6.0
2007,ANDROSCOGGIN,42.0,95.0,66.0,0.08,1.0
2007,PISCATAQUIS,42.0,84.0,62.0,0.82,3.0
2007,CUMBERLAND,50.0,94.0,71.0,0.05,2.0
2007,KENNEBEC,50.0,82.0,66.0,0.65,5.0
2007,PENOBSCOT,44.0,81.0,64.0,0.45,5.0
2007,OXFORD,47.0,79.0,63.0,0.17,2.0
2007,AROOSTOOK,40.0,77.0,60.0,0.76,6.0
2007,PISCATAQUIS,44.0,78.0,61.0,0.22,3.0
2007,AROOSTOOK,43.0,73.0,59.0,0.8,6.0
2007,AROOSTOOK,37.0,77.0,59.0,1.11,6.0
2007,ANDROSCOGGIN,39.0,82.0,62.0,0.26,2.0
2007,PISCATAQUIS,39.0,75.0,57.0,0.54,6.0
2007,CUMBERLAND,49.0,79.0,65.0,0.75,3.0
2007,KENNEBEC,52.0,80.0,66.0,0.69,5.0
2007,PENOBSCOT,46.0,83.0,66.0,0.29,3.0
2007,OXFORD,48.0,80.0,63.0,0.64,3.0
2007,AROOSTOOK,43.0,77.0,64.0,1.14,4.0
2007,PISCATAQUIS,45.0,81.0,62.0,0.66,4.0
2007,AROOSTOOK,46.0,75.0,63.0,1.24,5.0
2007,AROOSTOOK,40.0,79.0,64.0,0.95,4.0
2007,ANDROSCOGGIN,44.0,81.0,64.0,0.89,4.0
2007,PISCATAQUIS,41.0,82.0,61.0,1.69,5.0
2007,CUMBERLAND,53.0,81.0,67.0,1.38,3.0
2007,KENNEBEC,57.0,83.0,67.0,0.71,4.0
2007,PENOBSCOT,51.0,85.0,66.0,2.26,5.0
2007,OXFORD,51.0,82.0,65.0,1.05,4.0
2007,AROOSTOOK,50.0,78.0,64.0,1.47,5.0
2007,PISCATAQUIS,48.0,79.0,63.0,0.36,5.0
2007,AROOSTOOK,50.0,80.0,64.0,0.81,3.0
2007,AROOSTOOK,47.0,80.0,65.0,0.85,5.0
2007,ANDROSCOGGIN,49.0,84.0,65.0,1.63,4.0
2007,PISCATAQUIS,46.0,80.0,62.0,1.91,5.0
2007,CUMBERLAND,55.0,81.0,68.0,2.24,3.0
2007,KENNEBEC,57.0,90.0,74.0,0.11,3.0
2007,PENOBSCOT,53.0,91.0,73.0,0.01,1.0
2007,OXFORD,51.0,89.0,70.0,0.03,2.0
2007,AROOSTOOK,48.0,90.0,74.0,0.14,1.0
2007,PISCATAQUIS,51.0,87.0,68.0,0.06,1.0
2007,AROOSTOOK,50.0,86.0,72.0,2.09,1.0
2007,AROOSTOOK,47.0,89.0,73.0,1.7,1.0
2007,ANDROSCOGGIN,52.0,90.0,72.0,0.0,0.0
2007,PISCATAQUIS,50.0,87.0,69.0,1.06,2.0
2007,CUMBERLAND,57.0,86.0,72.0,0.27,2.0
2007,KENNEBEC,55.0,84.0,68.0,1.22,3.0
2007,PENOBSCOT,49.0,84.0,66.0,0.94,3.0
2007,OXFORD,47.0,83.0,64.0,1.28,3.0
2007,AROOSTOOK,46.0,82.0,63.0,0.64,2.0
2007,PISCATAQUIS,47.0,84.0,63.0,0.26,2.0
2007,AROOSTOOK,48.0,77.0,61.0,1.1,2.0
2007,AROOSTOOK,42.0,83.0,64.0,0.98,3.0
2007,ANDROSCOGGIN,45.0,83.0,65.0,1.95,3.0
2007,PISCATAQUIS,44.0,78.0,61.0,1.44,2.0
2007,CUMBERLAND,53.0,84.0,68.0,2.86,3.0
2007,KENNEBEC,53.0,86.0,66.0,0.84,6.0
2007,PENOBSCOT,48.0,85.0,65.0,0.51,5.0
2007,OXFORD,48.0,85.0,64.0,0.33,2.0
2007,AROOSTOOK,43.0,81.0,60.0,0.11,5.0
2007,PISCATAQUIS,48.0,82.0,62.0,0.52,4.0
2007,AROOSTOOK,43.0,77.0,59.0,0.37,4.0
2007,AROOSTOOK,43.0,82.0,60.0,0.26,4.0
2007,ANDROSCOGGIN,41.0,87.0,63.0,1.24,5.0
2007,PISCATAQUIS,41.0,78.0,59.0,0.7,6.0
2007,CUMBERLAND,50.0,82.0,67.0,0.29,3.0
2007,KENNEBEC,46.0,89.0,65.0,0.24,3.0
2007,PENOBSCOT,41.0,86.0,63.0,0.28,3.0
2007,OXFORD,39.0,89.0,62.0,0.21,2.0
2007,AROOSTOOK,38.0,74.0,60.0,0.82,3.0
2007,PISCATAQUIS,40.0,83.0,59.0,0.69,3.0
2007,AROOSTOOK,41.0,70.0,58.0,1.22,3.0
2007,AROOSTOOK,36.0,76.0,61.0,1.15,3.0
2007,ANDROSCOGGIN,37.0,91.0,62.0,0.41,2.0
2007,PISCATAQUIS,35.0,84.0,59.0,3.27,3.0
2007,CUMBERLAND,43.0,88.0,65.0,0.01,1.0
2007,KENNEBEC,49.0,86.0,68.0,0.43,3.0
2007,PENOBSCOT,43.0,84.0,66.0,0.46,2.0
2007,OXFORD,42.0,89.0,65.0,0.63,2.0
2007,AROOSTOOK,44.0,82.0,61.0,0.55,2.0
2007,PISCATAQUIS,45.0,86.0,63.0,0.33,3.0
2007,AROOSTOOK,42.0,80.0,60.0,0.48,2.0
2007,AROOSTOOK,39.0,82.0,62.0,1.54,3.0
2007,ANDROSCOGGIN,39.0,89.0,64.0,1.2,2.0
2007,PISCATAQUIS,42.0,83.0,61.0,0.64,2.0
2007,CUMBERLAND,47.0,84.0,67.0,0.07,1.0
2007,KENNEBEC,44.0,91.0,67.0,0.0,0.0
2007,PENOBSCOT,39.0,89.0,65.0,0.0,0.0
2007,OXFORD,39.0,89.0,62.0,0.14,1.0
2007,AROOSTOOK,34.0,85.0,61.0,0.0,0.0
2007,PISCATAQUIS,44.0,84.0,60.0,0.0,0.0
2007,AROOSTOOK,38.0,83.0,59.0,0.05,1.0
2007,AROOSTOOK,33.0,85.0,61.0,0.0,0.0
2007,ANDROSCOGGIN,38.0,91.0,62.0,0.33,1.0
2007,PISCATAQUIS,36.0,89.0,59.0,0.0,0.0
2007,CUMBERLAND,44.0,92.0,68.0,0.07,1.0
2007,KENNEBEC,44.0,70.0,59.0,1.83,5.0
2007,PENOBSCOT,38.0,70.0,58.0,0.91,4.0
2007,OXFORD,40.0,71.0,56.0,1.54,4.0
2007,AROOSTOOK,34.0,70.0,54.0,0.91,6.0
2007,PISCATAQUIS,36.0,70.0,54.0,0.77,3.0
2007,AROOSTOOK,35.0,68.0,53.0,1.04,5.0
2007,AROOSTOOK,32.0,70.0,55.0,0.52,4.0
2007,ANDROSCOGGIN,35.0,70.0,56.0,1.61,5.0
2007,PISCATAQUIS,35.0,70.0,53.0,1.27,5.0
2007,CUMBERLAND,40.0,71.0,58.0,1.86,5.0
2007,KENNEBEC,39.0,79.0,59.0,0.0,0.0
2007,PENOBSCOT,33.0,79.0,58.0,0.0,0.0
2007,OXFORD,33.0,79.0,56.0,0.0,0.0
2007,AROOSTOOK,32.0,76.0,57.0,0.0,0.0
2007,PISCATAQUIS,32.0,75.0,56.0,0.0,0.0
2007,AROOSTOOK,39.0,77.0,57.0,0.0,0.0
2007,AROOSTOOK,30.0,78.0,56.0,0.0,0.0
2007,ANDROSCOGGIN,32.0,79.0,55.0,0.0,0.0
2007,PISCATAQUIS,31.0,78.0,54.0,0.0,0.0
2007,CUMBERLAND,38.0,73.0,57.0,0.0,0.0
2007,KENNEBEC,40.0,91.0,66.0,1.5,3.0
2007,PENOBSCOT,33.0,91.0,65.0,0.73,1.0
2007,OXFORD,38.0,88.0,63.0,0.43,2.0
2007,AROOSTOOK,31.0,83.0,57.0,1.16,3.0
2007,PISCATAQUIS,32.0,84.0,60.0,0.0,0.0
2007,AROOSTOOK,32.0,78.0,55.0,0.95,2.0
2007,AROOSTOOK,27.0,85.0,60.0,0.23,2.0
2007,ANDROSCOGGIN,33.0,90.0,62.0,0.27,2.0
2007,PISCATAQUIS,31.0,86.0,60.0,0.57,2.0
2007,CUMBERLAND,46.0,90.0,67.0,1.29,2.0
2007,KENNEBEC,46.0,80.0,61.0,0.58,3.0
2007,PENOBSCOT,40.0,79.0,59.0,0.05,1.0
2007,OXFORD,38.0,80.0,57.0,0.25,1.0
2007,AROOSTOOK,35.0,76.0,55.0,0.0,0.0
2007,PISCATAQUIS,34.0,77.0,55.0,0.16,2.0
2007,AROOSTOOK,33.0,74.0,54.0,0.0,0.0
2007,AROOSTOOK,33.0,78.0,56.0,0.0,0.0
2007,ANDROSCOGGIN,33.0,81.0,56.0,0.4,1.0
2007,PISCATAQUIS,32.0,79.0,54.0,0.24,1.0
2007,CUMBERLAND,44.0,81.0,60.0,0.27,1.0
2007,KENNEBEC,40.0,60.0,52.0,2.65,5.0
2007,PENOBSCOT,40.0,62.0,51.0,2.51,6.0
2007,OXFORD,39.0,66.0,50.0,2.13,6.0
2007,AROOSTOOK,35.0,59.0,47.0,1.55,3.0
2007,PISCATAQUIS,34.0,59.0,49.0,1.45,2.0
2007,AROOSTOOK,32.0,57.0,45.0,0.95,4.0
2007,AROOSTOOK,29.0,59.0,48.0,1.81,5.0
2007,ANDROSCOGGIN,36.0,62.0,50.0,2.96,4.0
2007,PISCATAQUIS,36.0,59.0,47.0,2.68,5.0
2007,CUMBERLAND,37.0,64.0,53.0,4.17,6.0
2007,KENNEBEC,33.0,69.0,53.0,1.52,2.0
2007,PENOBSCOT,30.0,68.0,51.0,0.72,2.0
2007,OXFORD,30.0,70.0,51.0,1.2,1.0
2007,AROOSTOOK,30.0,66.0,48.0,0.51,2.0
2007,PISCATAQUIS,31.0,70.0,50.0,1.22,3.0
2007,AROOSTOOK,33.0,63.0,48.0,0.55,3.0
2007,AROOSTOOK,28.0,70.0,48.0,0.55,2.0
2007,ANDROSCOGGIN,26.0,71.0,50.0,0.99,1.0
2007,PISCATAQUIS,30.0,68.0,47.0,1.08,2.0
2007,CUMBERLAND,32.0,68.0,53.0,0.95,3.0
2007,KENNEBEC,34.0,79.0,56.0,1.09,4.0
2007,PENOBSCOT,27.0,83.0,55.0,1.07,3.0
2007,OXFORD,28.0,80.0,53.0,0.73,3.0
2007,AROOSTOOK,25.0,76.0,50.0,1.53,2.0
2007,PISCATAQUIS,24.0,78.0,50.0,1.29,2.0
2007,AROOSTOOK,28.0,73.0,49.0,1.13,2.0
2007,AROOSTOOK,23.0,77.0,51.0,0.65,2.0
2007,ANDROSCOGGIN,27.0,81.0,53.0,1.23,3.0
2007,PISCATAQUIS,25.0,80.0,50.0,1.93,4.0
2007,CUMBERLAND,34.0,77.0,57.0,1.03,5.0
2012,KENNEBEC,31.0,60.0,45.0,4.26,4.0
2012,PENOBSCOT,28.0,61.0,45.0,3.62,4.0
2012,OXFORD,29.0,60.0,42.0,3.22,4.0
2012,AROOSTOOK,25.0,62.0,43.0,3.2,5.0
2012,PISCATAQUIS,17.0,61.0,41.0,4.16,4.0
2012,AROOSTOOK,25.0,60.0,40.0,2.03,6.0
2012,AROOSTOOK,25.0,61.0,43.0,2.36,4.0
2012,ANDROSCOGGIN,21.0,61.0,42.0,3.37,4.0
2012,PISCATAQUIS,23.0,56.0,39.0,3.35,4.0
2012,CUMBERLAND,30.0,60.0,46.0,4.58,4.0
2012,KENNEBEC,32.0,63.0,46.0,0.77,4.0
2012,PENOBSCOT,33.0,62.0,47.0,0.78,3.0
2012,OXFORD,31.0,66.0,46.0,0.76,5.0
2012,AROOSTOOK,30.0,65.0,45.0,0.14,1.0
2012,PISCATAQUIS,30.0,61.0,43.0,0.69,3.0
2012,AROOSTOOK,27.0,64.0,44.0,0.16,1.0
2012,AROOSTOOK,28.0,64.0,44.0,0.1,3.0
2012,ANDROSCOGGIN,25.0,65.0,45.0,0.92,5.0
2012,PISCATAQUIS,25.0,60.0,41.0,0.33,3.0
2012,CUMBERLAND,30.0,61.0,47.0,1.05,5.0
2012,KENNEBEC,38.0,74.0,53.0,1.88,3.0
2012,PENOBSCOT,31.0,70.0,52.0,2.06,3.0
2012,OXFORD,32.0,73.0,51.0,1.01,3.0
2012,AROOSTOOK,31.0,67.0,49.0,1.63,5.0
2012,PISCATAQUIS,27.0,69.0,48.0,2.03,4.0
2012,AROOSTOOK,32.0,66.0,47.0,1.46,4.0
2012,AROOSTOOK,28.0,67.0,50.0,1.74,4.0
2012,ANDROSCOGGIN,28.0,73.0,50.0,1.48,3.0
2012,PISCATAQUIS,25.0,67.0,46.0,1.42,4.0
2012,CUMBERLAND,36.0,77.0,53.0,2.05,3.0
2012,KENNEBEC,50.0,84.0,65.0,0.31,2.0
2012,PENOBSCOT,50.0,83.0,65.0,0.37,3.0
2012,OXFORD,50.0,85.0,65.0,0.27,4.0
2012,AROOSTOOK,42.0,86.0,65.0,0.8,2.0
2012,PISCATAQUIS,45.0,84.0,63.0,0.14,3.0
2012,AROOSTOOK,41.0,88.0,64.0,0.68,2.0
2012,AROOSTOOK,34.0,83.0,63.0,0.03,1.0
2012,ANDROSCOGGIN,46.0,86.0,65.0,0.54,4.0
2012,PISCATAQUIS,37.0,85.0,61.0,0.05,1.0
2012,CUMBERLAND,49.0,80.0,63.0,0.16,3.0
2012,KENNEBEC,48.0,78.0,61.0,3.99,4.0
2012,PENOBSCOT,47.0,74.0,60.0,1.48,5.0
2012,OXFORD,43.0,77.0,60.0,5.96,6.0
2012,AROOSTOOK,40.0,72.0,54.0,0.98,4.0
2012,PISCATAQUIS,40.0,74.0,58.0,1.35,5.0
2012,AROOSTOOK,39.0,67.0,51.0,0.73,4.0
2012,AROOSTOOK,35.0,70.0,55.0,0.65,3.0
2012,ANDROSCOGGIN,41.0,77.0,61.0,5.57,5.0
2012,PISCATAQUIS,38.0,73.0,54.0,1.63,4.0
2012,CUMBERLAND,52.0,77.0,61.0,6.82,3.0
2012,KENNEBEC,45.0,75.0,55.0,2.33,5.0
2012,PENOBSCOT,42.0,75.0,55.0,2.58,5.0
2012,OXFORD,43.0,73.0,55.0,2.78,5.0
2012,AROOSTOOK,44.0,71.0,56.0,0.59,3.0
2012,PISCATAQUIS,42.0,73.0,53.0,2.65,6.0
2012,AROOSTOOK,43.0,67.0,54.0,0.86,4.0
2012,AROOSTOOK,43.0,70.0,54.0,0.22,4.0
2012,ANDROSCOGGIN,40.0,73.0,54.0,3.15,6.0
2012,PISCATAQUIS,40.0,69.0,51.0,3.38,4.0
2012,CUMBERLAND,47.0,77.0,56.0,2.45,5.0
2012,KENNEBEC,46.0,78.0,62.0,0.53,2.0
2012,PENOBSCOT,44.0,78.0,61.0,0.34,1.0
2012,OXFORD,44.0,81.0,62.0,0.46,2.0
2012,AROOSTOOK,45.0,78.0,61.0,0.61,1.0
2012,PISCATAQUIS,42.0,78.0,60.0,0.44,2.0
2012,AROOSTOOK,43.0,77.0,60.0,0.42,1.0
2012,AROOSTOOK,40.0,78.0,60.0,0.23,1.0
2012,ANDROSCOGGIN,42.0,79.0,61.0,0.52,2.0
2012,PISCATAQUIS,39.0,76.0,58.0,0.58,2.0
2012,CUMBERLAND,47.0,76.0,62.0,0.53,2.0
2012,KENNEBEC,48.0,92.0,70.0,1.6,1.0
2012,PENOBSCOT,48.0,92.0,67.0,1.2,3.0
2012,OXFORD,46.0,92.0,69.0,0.22,1.0
2012,AROOSTOOK,49.0,85.0,68.0,1.89,2.0
2012,PISCATAQUIS,41.0,90.0,66.0,1.38,4.0
2012,AROOSTOOK,49.0,81.0,66.0,1.97,3.0
2012,AROOSTOOK,46.0,90.0,67.0,5.71,3.0
2012,ANDROSCOGGIN,43.0,90.0,68.0,0.85,2.0
2012,PISCATAQUIS,42.0,85.0,64.0,2.26,2.0
2012,CUMBERLAND,50.0,93.0,69.0,0.23,2.0
2012,KENNEBEC,57.0,89.0,69.0,1.11,5.0
2012,PENOBSCOT,55.0,88.0,68.0,2.67,6.0
2012,OXFORD,54.0,85.0,66.0,2.55,4.0
2012,AROOSTOOK,56.0,85.0,65.0,3.88,6.0
2012,PISCATAQUIS,51.0,87.0,65.0,3.75,7.0
2012,AROOSTOOK,54.0,81.0,63.0,2.95,6.0
2012,AROOSTOOK,50.0,85.0,64.0,5.35,7.0
2012,ANDROSCOGGIN,53.0,86.0,66.0,2.76,4.0
2012,PISCATAQUIS,51.0,84.0,62.0,1.27,4.0
2012,CUMBERLAND,59.0,88.0,70.0,0.41,4.0
2012,KENNEBEC,61.0,87.0,73.0,0.24,4.0
2012,PENOBSCOT,56.0,89.0,71.0,0.2,3.0
2012,OXFORD,56.0,87.0,71.0,0.75,3.0
2012,AROOSTOOK,54.0,81.0,67.0,0.05,2.0
2012,PISCATAQUIS,53.0,85.0,69.0,0.57,3.0
2012,AROOSTOOK,53.0,78.0,65.0,0.22,3.0
2012,AROOSTOOK,48.0,84.0,67.0,0.2,1.0
2012,ANDROSCOGGIN,55.0,85.0,70.0,0.44,4.0
2012,PISCATAQUIS,50.0,81.0,65.0,0.83,4.0
2012,CUMBERLAND,60.0,87.0,73.0,1.07,4.0
2012,KENNEBEC,56.0,90.0,72.0,0.0,0.0
2012,PENOBSCOT,52.0,91.0,71.0,0.01,1.0
2012,OXFORD,46.0,90.0,68.0,0.0,0.0
2012,AROOSTOOK,50.0,86.0,68.0,0.05,1.0
2012,PISCATAQUIS,47.0,93.0,68.0,0.0,0.0
2012,AROOSTOOK,46.0,80.0,65.0,0.05,1.0
2012,AROOSTOOK,40.0,88.0,67.0,0.0,0.0
2012,ANDROSCOGGIN,45.0,90.0,68.0,0.44,1.0
2012,PISCATAQUIS,43.0,90.0,64.0,0.01,1.0
2012,CUMBERLAND,52.0,90.0,72.0,0.0,0.0
2012,KENNEBEC,54.0,87.0,71.0,0.26,2.0
2012,PENOBSCOT,50.0,87.0,70.0,0.1,1.0
2012,OXFORD,47.0,88.0,69.0,0.73,2.0
2012,AROOSTOOK,47.0,86.0,66.0,0.84,2.0
2012,PISCATAQUIS,47.0,88.0,68.0,0.4,3.0
2012,AROOSTOOK,46.0,90.0,65.0,0.5,3.0
2012,AROOSTOOK,44.0,86.0,67.0,0.25,2.0
2012,ANDROSCOGGIN,44.0,89.0,69.0,0.31,2.0
2012,PISCATAQUIS,41.0,85.0,63.0,1.14,3.0
2012,CUMBERLAND,54.0,86.0,71.0,0.37,2.0
2012,KENNEBEC,60.0,89.0,73.0,0.75,3.0
2012,PENOBSCOT,56.0,87.0,72.0,0.61,3.0
2012,OXFORD,60.0,89.0,72.0,1.16,2.0
2012,AROOSTOOK,55.0,87.0,72.0,0.1,2.0
2012,PISCATAQUIS,54.0,87.0,71.0,0.14,3.0
2012,AROOSTOOK,52.0,88.0,71.0,0.02,2.0
2012,AROOSTOOK,53.0,88.0,73.0,0.28,2.0
2012,ANDROSCOGGIN,54.0,88.0,72.0,0.3,4.0
2012,PISCATAQUIS,54.0,87.0,69.0,0.05,2.0
2012,CUMBERLAND,59.0,90.0,72.0,0.96,2.0
2012,KENNEBEC,58.0,87.0,72.0,1.03,3.0
2012,PENOBSCOT,52.0,87.0,71.0,0.25,2.0
2012,OXFORD,51.0,87.0,70.0,2.51,4.0
2012,AROOSTOOK,52.0,89.0,70.0,1.12,5.0
2012,PISCATAQUIS,50.0,87.0,69.0,1.08,3.0
2012,AROOSTOOK,53.0,89.0,68.0,1.6,4.0
2012,AROOSTOOK,48.0,86.0,70.0,0.27,3.0
2012,ANDROSCOGGIN,50.0,86.0,70.0,1.75,4.0
2012,PISCATAQUIS,46.0,84.0,66.0,0.41,3.0
2012,CUMBERLAND,58.0,85.0,73.0,2.74,3.0
2012,KENNEBEC,57.0,83.0,71.0,2.56,5.0
2012,PENOBSCOT,56.0,85.0,71.0,1.55,2.0
2012,OXFORD,52.0,82.0,68.0,2.62,5.0
2012,AROOSTOOK,50.0,83.0,70.0,0.47,3.0
2012,PISCATAQUIS,50.0,83.0,69.0,3.11,6.0
2012,AROOSTOOK,49.0,81.0,68.0,0.71,4.0
2012,AROOSTOOK,47.0,84.0,69.0,2.04,3.0
2012,ANDROSCOGGIN,50.0,84.0,69.0,1.62,5.0
2012,PISCATAQUIS,45.0,80.0,65.0,2.66,4.0
2012,CUMBERLAND,57.0,84.0,71.0,2.82,5.0
2012,KENNEBEC,54.0,82.0,68.0,0.02,1.0
2012,PENOBSCOT,49.0,83.0,67.0,0.02,2.0
2012,OXFORD,48.0,83.0,65.0,0.02,1.0
2012,AROOSTOOK,47.0,82.0,65.0,0.04,3.0
2012,PISCATAQUIS,47.0,81.0,65.0,0.13,2.0
2012,AROOSTOOK,50.0,78.0,64.0,0.04,2.0
2012,AROOSTOOK,44.0,83.0,64.0,0.18,1.0
2012,ANDROSCOGGIN,49.0,83.0,66.0,0.05,1.0
2012,PISCATAQUIS,46.0,81.0,62.0,0.21,2.0
2012,CUMBERLAND,56.0,84.0,69.0,0.0,0.0
2012,KENNEBEC,52.0,82.0,68.0,0.33,3.0
2012,PENOBSCOT,45.0,82.0,68.0,0.22,2.0
2012,OXFORD,53.0,84.0,68.0,0.84,2.0
2012,AROOSTOOK,41.0,89.0,66.0,0.73,4.0
2012,PISCATAQUIS,43.0,84.0,64.0,0.15,1.0
2012,AROOSTOOK,39.0,87.0,64.0,1.25,3.0
2012,AROOSTOOK,38.0,87.0,66.0,1.69,3.0
2012,ANDROSCOGGIN,42.0,85.0,64.0,0.44,2.0
2012,PISCATAQUIS,41.0,86.0,63.0,0.56,2.0
2012,CUMBERLAND,52.0,84.0,70.0,0.1,3.0
2012,KENNEBEC,53.0,83.0,66.0,2.39,4.0
2012,PENOBSCOT,47.0,80.0,64.0,3.66,4.0
2012,OXFORD,51.0,83.0,66.0,1.96,3.0
2012,AROOSTOOK,49.0,77.0,65.0,0.87,4.0
